step_index,solve_time_s
848,0.000084968
849,0.000079955
850,0.000108158
851,0.000084263
852,0.000095240
853,0.000113668
854,0.000085433
855,0.000080229
856,0.000107339
857,0.000084451
858,0.000076998
859,0.000108388
860,0.000084343
861,0.000079726
862,0.000106815
863,0.000084469
864,0.000076494
865,0.000110488
866,0.000082202
867,0.000081228
868,0.000109990
869,0.000084794
870,0.000076913
871,0.000103856
872,0.000083242
873,0.000078763
874,0.000102977
875,0.000081935
876,0.000075168
877,0.000116009
878,0.000080247
879,0.000079533
880,0.000103717
881,0.000088629
882,0.000077616
883,0.000106248
884,0.000079807
885,0.000077825
886,0.000103904
887,0.000083057
888,0.000076055
889,0.000103607
890,0.000079653
891,0.000077092
892,0.000101627
893,0.000083115
894,0.000075605
895,0.000103149
896,0.000080442
897,0.000078711
898,0.000102907
899,0.000083195
900,0.000076369
901,0.000102376
902,0.000080487
903,0.000091034
904,0.000102129
905,0.000083274
906,0.000075531
907,0.000106411
908,0.000080445
909,0.000078676
910,0.000101048
911,0.000083276
912,0.000077182
913,0.000105822
914,0.000079505
915,0.000077408
916,0.000099466
917,0.000080361
918,0.000078372
919,0.000100905
920,0.000078807
921,0.000076442
922,0.000098929
923,0.000081384
924,0.000077255
925,0.000100896
926,0.000079396
927,0.000077860
928,0.000101474
929,0.000081208
930,0.000075516
931,0.000101514
932,0.000078603
933,0.000077103
934,0.000098787
935,0.000081895
936,0.000073799
937,0.000102066
938,0.000078854
939,0.000076928
940,0.000100503
941,0.000080903
942,0.000073385
943,0.000100305
944,0.000078827
945,0.000075812
946,0.000100000
947,0.000082367
948,0.000073098
949,0.000099461
950,0.000078558
951,0.000076212
952,0.000099130
953,0.000079721
954,0.000072763
955,0.000100409
956,0.000086968
957,0.000076803
958,0.000099350
959,0.000078978
960,0.000073691
961,0.000101151
962,0.000077753
963,0.000079859
964,0.000103284
965,0.000080955
966,0.000073265
967,0.000108857
968,0.000078025
969,0.000076106
970,0.000099035
971,0.000080861
972,0.000076221
973,0.000100938
974,0.000078258
975,0.000075829
976,0.000095693
977,0.000083254
978,0.000072105
979,0.000098666
980,0.000076843
981,0.000073673
982,0.000100497
983,0.000079105
984,0.000073987
985,0.000101335
986,0.000076582
987,0.000085710
988,0.000098373
989,0.000078887
990,0.000075925
991,0.000104405
992,0.000081052
993,0.000074022
994,0.000102908
995,0.000076961
996,0.000075902
997,0.000103713
998,0.000075759
999,0.000074007
1000,0.000101854
1001,0.000077143
1002,0.000075741
1003,0.000104379
1004,0.000077930
1005,0.000074920
1006,0.000100583
1007,0.000081749
1008,0.000075449
1009,0.000100852
1010,0.000080379
1011,0.000073545
1012,0.000103608
1013,0.000076526
1014,0.000074905
1015,0.000103022
1016,0.000088155
1017,0.000073286
1018,0.000106483
1019,0.000076768
1020,0.000076138
1021,0.000103423
1022,0.000080079
1023,0.000071861
1024,0.000104651
1025,0.000084165
1026,0.000075559
1027,0.000100217
1028,0.000080058
1029,0.000071996
1030,0.000110566
1031,0.000077272
1032,0.000073985
1033,0.000100746
1034,0.000079197
1035,0.000072713
1036,0.000100348
1037,0.000075717
1038,0.000074546
1039,0.000098325
1040,0.000078680
1041,0.000073711
1042,0.000099753
1043,0.000075870
1044,0.000073991
1045,0.000096408
1046,0.000078943
1047,0.000072521
1048,0.000100720
1049,0.000076568
1050,0.000074168
1051,0.000098597
1052,0.000080058
1053,0.000071634
1054,0.000101237
1055,0.000091392
1056,0.000075284
1057,0.000097730
1058,0.000078682
1059,0.000071946
1060,0.000112952
1061,0.000077074
1062,0.000075568
1063,0.000099733
1064,0.000079315
1065,0.000071995
1066,0.000100802
1067,0.000076030
1068,0.000072243
1069,0.000097201
1070,0.000077289
1071,0.000070531
1072,0.000103747
1073,0.000075413
1074,0.000073178
1075,0.000097894
1076,0.000079554
1077,0.000079159
1078,0.000121061
1079,0.000077584
1080,0.000076832
1081,0.000111312
1082,0.000079262
1083,0.000072520
1084,0.000116790
1085,0.000079585
1086,0.000074601
1087,0.000109992
1088,0.000080615
1089,0.000072866
1090,0.000110439
1091,0.000081330
1092,0.000075502
1093,0.000105316
1094,0.000081494
1095,0.000072893
1096,0.000106418
1097,0.000077627
1098,0.000081226
1099,0.000101573
1100,0.000082650
1101,0.000073512
1102,0.000106221
1103,0.000085891
1104,0.000074630
1105,0.000099455
1106,0.000079261
1107,0.000073149
1108,0.000106633
1109,0.000079713
1110,0.000090172
1111,0.000095682
1112,0.000085016
1113,0.000072091
1114,0.000097416
1115,0.000076942
1116,0.000075768
1117,0.000094778
1118,0.000077492
1119,0.000071599
1120,0.000098870
1121,0.000075755
1122,0.000076807
1123,0.000092080
1124,0.000077770
1125,0.000070965
1126,0.000100017
1127,0.000075548
1128,0.000073767
1129,0.000092886
1130,0.000077904
1131,0.000071586
1132,0.000092707
1133,0.000075892
1134,0.000073910
1135,0.000092685
1136,0.000078917
1137,0.000084112
1138,0.000102388
1139,0.000074576
1140,0.000073640
1141,0.000100171
1142,0.000077223
1143,0.000072906
1144,0.000095854
1145,0.000077206
1146,0.000072764
1147,0.000098503
1148,0.000077456
1149,0.000072113
1150,0.000097624
1151,0.000077619
1152,0.000073593
1153,0.000098061
1154,0.000076546
1155,0.000073528
1156,0.000100712
1157,0.000078829
1158,0.000087960
1159,0.000103474
1160,0.000074743
1161,0.000073422
1162,0.000100331
1163,0.000085993
1164,0.000072366
1165,0.000106894
1166,0.000075293
1167,0.000073462
1168,0.000105852
1169,0.000079326
1170,0.000074965
1171,0.000114846
1172,0.000074827
1173,0.000073980
1174,0.000109433
1175,0.000077579
1176,0.000073776
1177,0.000122161
1178,0.000076681
1179,0.000073781
1180,0.000102433
1181,0.000079162
1182,0.000079169
1183,0.000113516
1184,0.000074610
1185,0.000072531
1186,0.000106101
1187,0.000077713
1188,0.000071890
1189,0.000104502
1190,0.000077018
1191,0.000073461
1192,0.000100579
1193,0.000078362
1194,0.000071064
1195,0.000100352
1196,0.000075946
1197,0.000072662
1198,0.000105406
1199,0.000077447
