step_index,solve_time_s
353,0.000986338
354,0.001021468
355,0.001280448
356,0.001425217
357,0.000934385
358,0.001327944
359,0.001203585
360,0.001229100
361,0.001661177
362,0.000973624
363,0.000941814
364,0.001439963
365,0.001427235
366,0.001233350
367,0.001302352
368,0.000960831
369,0.000934196
370,0.001591056
371,0.001162388
372,0.000931901
373,0.001233781
374,0.000955944
375,0.000925488
376,0.001243959
377,0.000938749
378,0.000907565
379,0.001255173
380,0.000942390
381,0.000904878
382,0.001292908
383,0.000967936
384,0.000917722
385,0.001263348
386,0.000946633
387,0.000907898
388,0.001297553
389,0.000952646
390,0.000897827
391,0.001269297
392,0.000958674
393,0.000916445
394,0.001312662
395,0.000957455
396,0.000925071
397,0.001222553
398,0.000935012
399,0.000903480
400,0.001240265
401,0.000931411
402,0.000907512
403,0.001237669
404,0.000941282
405,0.000900582
406,0.001579973
407,0.000958491
408,0.000907817
409,0.001222856
410,0.000929376
411,0.000907355
412,0.001329084
413,0.000960955
414,0.000919725
415,0.001380073
416,0.000978769
417,0.000933973
418,0.001745713
419,0.000978002
420,0.000931781
421,0.001237493
422,0.000938433
423,0.001717900
424,0.001299717
425,0.001329642
426,0.000936848
427,0.001535957
428,0.001530363
429,0.001128589
430,0.001432167
431,0.000993934
432,0.000934540
433,0.001905199
434,0.000966313
435,0.000927167
436,0.001398108
437,0.000986409
438,0.000937517
439,0.001303891
440,0.000969210
441,0.000933675
442,0.001387196
443,0.000993684
444,0.000944380
445,0.001306672
446,0.000980609
447,0.000940921
448,0.001349634
449,0.000991551
450,0.000942961
451,0.001330472
452,0.000996825
453,0.000963771
454,0.001307820
455,0.001012376
456,0.000969511
457,0.001284183
458,0.000972397
459,0.000947164
460,0.001369121
461,0.000995821
462,0.001590977
463,0.002060202
464,0.001028576
465,0.000967306
466,0.001783868
467,0.001455517
468,0.000952041
469,0.001510871
470,0.001018716
471,0.000942186
472,0.001382462
473,0.000997556
474,0.000942386
475,0.001393528
476,0.000997227
477,0.000937839
478,0.001291183
479,0.000976198
480,0.000920738
481,0.001252270
482,0.000966847
483,0.000934065
484,0.001358630
485,0.000981678
486,0.000934226
487,0.001221731
488,0.000946813
489,0.000924239
490,0.001245838
491,0.000956443
492,0.000935048
493,0.001265271
494,0.000960471
495,0.000930486
496,0.001258860
497,0.000964717
498,0.000925830
499,0.001203617
500,0.000956639
501,0.000924539
502,0.001222507
503,0.000962824
504,0.000923906
505,0.001206838
506,0.000951676
507,0.000924818
508,0.001297460
509,0.000984062
510,0.000935327
511,0.001293292
512,0.000976449
513,0.000934785
514,0.001258390
515,0.000953969
516,0.000931113
517,0.001231090
518,0.000973338
519,0.000932559
520,0.001247798
521,0.000974023
522,0.000933310
523,0.001234329
524,0.000964473
525,0.000927457
526,0.001214491
527,0.000948853
528,0.000910904
529,0.001214413
530,0.000937363
531,0.000907087
532,0.001225100
533,0.000938318
534,0.000903662
535,0.001216018
536,0.000944222
537,0.000905702
538,0.001174732
539,0.000926171
540,0.000917866
541,0.001192352
542,0.000941918
543,0.000906257
544,0.001195800
545,0.000945221
546,0.000902396
547,0.001165489
548,0.000936069
549,0.000897208
550,0.001173538
551,0.000930175
552,0.000905343
553,0.001176203
554,0.000920395
555,0.000910418
556,0.001165230
557,0.000921955
558,0.000901654
559,0.001194784
560,0.000933272
561,0.000903279
562,0.001160581
563,0.000906337
564,0.000880838
565,0.001172131
566,0.000905825
567,0.000886059
568,0.001187001
569,0.000927165
570,0.000890628
571,0.001226674
572,0.000935559
573,0.000890936
574,0.001192923
575,0.000924859
576,0.000882994
577,0.001208040
578,0.000931417
579,0.000892798
580,0.001247004
581,0.000936670
582,0.000890601
583,0.001192726
584,0.000926479
585,0.000887302
586,0.001207940
587,0.000922536
588,0.000885001
589,0.001208427
590,0.000919088
591,0.000879473
592,0.001232743
593,0.000946476
594,0.000897050
595,0.001175194
596,0.000913167
597,0.000885524
598,0.001192979
599,0.000915033
600,0.000880220
601,0.001218667
602,0.000928803
603,0.000888793
604,0.001203118
605,0.000909665
606,0.000871009
607,0.001152324
608,0.000907280
609,0.000881660
610,0.001255680
611,0.000929500
612,0.000887651
613,0.001189938
614,0.000913932
615,0.000883206
616,0.001209338
617,0.000919130
618,0.000881887
619,0.001168909
620,0.000908791
621,0.000875775
622,0.001216972
623,0.000919027
624,0.000884015
625,0.001187215
626,0.000916717
627,0.000884057
628,0.001268423
629,0.000945172
630,0.000888634
631,0.001176657
632,0.000906059
633,0.000882842
634,0.001215787
635,0.000922860
636,0.000891957
637,0.001189457
638,0.000915185
639,0.000877066
640,0.001193208
641,0.000922785
642,0.000875734
643,0.001170374
644,0.000914854
645,0.000890715
646,0.001214172
647,0.000916521
648,0.000888838
649,0.001178076
650,0.000919378
651,0.000888814
652,0.001215199
653,0.000922576
654,0.000888446
655,0.001182950
656,0.000915060
657,0.000887729
658,0.001272475
659,0.000920603
660,0.000889373
661,0.001306702
662,0.000938962
663,0.000888055
664,0.001321898
665,0.000958447
666,0.000905849
667,0.001314339
668,0.000946101
669,0.000897952
670,0.001253493
671,0.000924770
672,0.000884977
673,0.001227335
674,0.000920381
675,0.000886581
676,0.001223773
677,0.000922183
678,0.000887903
679,0.001193112
680,0.000922119
681,0.000885770
682,0.001200602
683,0.000921455
684,0.000880918
685,0.001215750
686,0.000932361
687,0.000888803
688,0.001228507
689,0.000928178
690,0.000882243
691,0.001208683
692,0.000927666
693,0.000880637
694,0.001214681
695,0.000929666
696,0.000941147
697,0.001216662
698,0.000937389
699,0.000905141
700,0.001240369
701,0.000941747
702,0.000903625
703,0.001306892
704,0.000957614
705,0.000906524
706,0.001253746
707,0.000952576
708,0.000903944
709,0.001226249
710,0.000942393
711,0.000904072
712,0.001800365
713,0.000963514
714,0.000907238
715,0.001287907
716,0.000947407
717,0.000904905
718,0.001250926
719,0.000940587
720,0.000908044
721,0.001281600
722,0.000945169
723,0.000909822
724,0.001230633
725,0.000951935
726,0.000912647
727,0.001229138
728,0.000936531
729,0.000909831
730,0.001238306
731,0.000966841
732,0.000909519
733,0.001249889
734,0.000945530
735,0.000905582
736,0.001221757
737,0.000947000
738,0.000910528
739,0.001236587
740,0.000941753
741,0.000917268
742,0.001222385
743,0.000934248
744,0.001499923
745,0.001258084
746,0.000951463
747,0.001182605
748,0.001235461
749,0.001178124
750,0.001229571
751,0.001240250
752,0.001115625
753,0.000909374
754,0.001665684
755,0.000955288
756,0.000907742
757,0.001240177
758,0.001020450
759,0.001459912
760,0.001347456
761,0.000963421
762,0.000918501
763,0.001499924
764,0.001396201
765,0.001180439
766,0.001303006
767,0.000958469
768,0.000916433
769,0.001664128
770,0.001421290
771,0.000930360
772,0.001345130
773,0.000986815
774,0.000936270
775,0.001295059
776,0.000943429
777,0.000908561
778,0.001301086
779,0.000957919
780,0.000917360
781,0.001238132
782,0.000935107
783,0.000905981
784,0.001237504
785,0.000943750
786,0.000912815
787,0.001244910
788,0.000945346
789,0.000905794
790,0.001228967
791,0.000939410
792,0.000913365
793,0.001275102
794,0.000967434
795,0.000909973
796,0.001347903
797,0.000959377
798,0.000911852
799,0.001362708
800,0.000963746
801,0.000913945
802,0.001280419
803,0.000953731
804,0.000913010
805,0.001303988
806,0.000948358
807,0.000913688
808,0.001255270
809,0.000949911
810,0.000914439
811,0.001281189
812,0.000954697
813,0.000918648
814,0.001246892
815,0.000931672
816,0.000898584
817,0.001263369
818,0.000952775
819,0.000909439
820,0.001248555
821,0.000949780
822,0.000920361
823,0.001340553
824,0.000981642
825,0.000920116
826,0.001363285
827,0.000969693
828,0.000920956
829,0.001536984
830,0.001648206
831,0.000911207
832,0.001275174
833,0.000955765
834,0.000909443
835,0.001324352
836,0.000959778
837,0.000911250
838,0.001271379
839,0.000944243
840,0.000916940
841,0.001408266
842,0.000970995
843,0.000906306
844,0.001287586
845,0.000960387
846,0.000916408
847,0.001310143
848,0.000954533
849,0.000913682
850,0.001333031
851,0.000966397
852,0.000922597
853,0.001335462
854,0.000969075
855,0.000923314
856,0.001281217
857,0.000965972
858,0.000916299
859,0.001310153
860,0.000951229
861,0.000918454
862,0.001293711
863,0.000971718
864,0.000912434
865,0.001997424
866,0.001195071
867,0.000931539
868,0.001901117
869,0.000959615
870,0.000910780
871,0.001304757
872,0.000957429
873,0.000911324
874,0.001330941
875,0.000953847
876,0.000916302
877,0.001357642
878,0.000957786
879,0.000913816
880,0.001314120
881,0.000976364
882,0.000912600
883,0.001272551
884,0.000949439
885,0.000910924
886,0.001310973
887,0.000956104
888,0.001198062
889,0.001302688
890,0.000951792
891,0.000914571
892,0.001335920
893,0.001840928
894,0.001005238
895,0.001368264
896,0.000974490
897,0.000917290
898,0.001377142
899,0.000986950
900,0.000926827
901,0.001281620
902,0.000957254
903,0.000917861
904,0.001321613
905,0.000958105
906,0.000919262
907,0.001273386
908,0.000960485
909,0.000917456
910,0.001304137
911,0.000966020
912,0.000916915
913,0.001282598
914,0.000957694
915,0.000910055
916,0.001321478
917,0.000967962
918,0.000923547
919,0.001299398
920,0.000947835
921,0.000912192
922,0.001332925
923,0.000980083
924,0.000913143
925,0.001392655
926,0.000976636
927,0.000922985
928,0.001297978
929,0.000970535
930,0.000919645
931,0.001308139
932,0.000983680
933,0.000923286
934,0.001299673
935,0.000964490
936,0.000917411
937,0.001287047
938,0.000961903
939,0.000905256
940,0.001283204
941,0.000928262
942,0.000897248
943,0.001312989
944,0.000967998
945,0.000902444
946,0.001306275
947,0.000960623
948,0.000901610
949,0.001279553
950,0.000934076
951,0.000905961
952,0.001262325
953,0.000942356
954,0.000902727
955,0.001286337
956,0.000947044
957,0.000892940
958,0.001325934
959,0.000969933
960,0.000912484
961,0.001223273
962,0.000942276
963,0.000902871
964,0.001288638
965,0.000932197
966,0.000886414
967,0.001389145
968,0.000978325
969,0.000910790
970,0.001358687
971,0.000960802
972,0.000916760
973,0.001332044
974,0.000959205
975,0.000916302
976,0.001425315
977,0.000983270
978,0.000921154
979,0.001450000
980,0.000996504
981,0.000928092
982,0.001434426
983,0.001005938
984,0.000936693
985,0.001418890
986,0.000981467
987,0.000913566
988,0.001348641
989,0.000959325
990,0.000924403
991,0.001695926
992,0.000974569
993,0.000912021
994,0.001391625
995,0.000983276
996,0.000918923
997,0.001384877
998,0.000979992
999,0.001647721
