step_index,solve_time_s
597,0.000624135
598,0.000758747
599,0.000644170
600,0.000649880
601,0.000775651
602,0.000646488
603,0.000621761
604,0.000731326
605,0.000640171
606,0.000630727
607,0.000765790
608,0.000637352
609,0.000605374
610,0.000741642
611,0.000631540
612,0.000606232
613,0.000720172
614,0.000621343
615,0.000617571
616,0.000732521
617,0.000625446
618,0.000617079
619,0.000738178
620,0.000624565
621,0.000611363
622,0.000752664
623,0.000638779
624,0.000614795
625,0.000737542
626,0.000623803
627,0.000605611
628,0.000765508
629,0.000635520
630,0.000611421
631,0.000733560
632,0.000627841
633,0.000606374
634,0.000754519
635,0.000639333
636,0.000619046
637,0.000747502
638,0.000629322
639,0.000607949
640,0.000736340
641,0.000636402
642,0.000649773
643,0.000767485
644,0.000654783
645,0.000621830
646,0.000742441
647,0.000638119
648,0.000612747
649,0.000761603
650,0.000630060
651,0.000628462
652,0.000746004
653,0.000643583
654,0.000609739
655,0.000753174
656,0.000631880
657,0.000610345
658,0.000739884
659,0.000628548
660,0.000613729
661,0.000748554
662,0.000628447
663,0.000608854
664,0.000776571
665,0.000643723
666,0.000611093
667,0.000749442
668,0.000636443
669,0.000615773
670,0.000748864
671,0.000636871
672,0.000612060
673,0.000746577
674,0.000640568
675,0.000606045
676,0.000741636
677,0.000631914
678,0.000616188
679,0.000735853
680,0.000621617
681,0.000614885
682,0.000732876
683,0.000629197
684,0.000609115
685,0.000735864
686,0.000640299
687,0.000608918
688,0.000743339
689,0.000630446
690,0.000617795
691,0.000743656
692,0.000638912
693,0.000613756
694,0.000750952
695,0.000626374
696,0.000633504
697,0.000742670
698,0.000625969
699,0.000604318
700,0.000725304
701,0.000624843
702,0.000607948
703,0.000750845
704,0.000623260
705,0.000646541
706,0.000758786
707,0.000628266
708,0.000604839
709,0.000756091
710,0.000629712
711,0.000617476
712,0.000769712
713,0.000630105
714,0.000624158
715,0.000755447
716,0.000650623
717,0.000626644
718,0.000756167
719,0.000624325
720,0.000604204
721,0.000748451
722,0.000627628
723,0.000605280
724,0.000737093
725,0.000629454
726,0.000609406
727,0.000703659
728,0.000617528
729,0.000596547
730,0.000730168
731,0.000614284
732,0.000613228
733,0.000749038
734,0.000630311
735,0.000609976
736,0.000727907
737,0.000616827
738,0.000593573
739,0.000746623
740,0.000625829
741,0.000630619
742,0.000735344
743,0.000629809
744,0.000607881
745,0.000768281
746,0.000639841
747,0.000617016
748,0.000750562
749,0.000623919
750,0.000596148
751,0.000754368
752,0.000608733
753,0.000593807
754,0.000738631
755,0.000612098
756,0.000600819
757,0.000767737
758,0.000626036
759,0.000600568
760,0.000764198
761,0.000627293
762,0.000614323
763,0.000779300
764,0.000638960
765,0.000614985
766,0.000770114
767,0.000635047
768,0.000612877
769,0.000754468
770,0.000655140
771,0.000624923
772,0.000747682
773,0.000630234
774,0.000614474
775,0.000748559
776,0.000627625
777,0.000605983
778,0.000742103
779,0.000628426
780,0.000607622
781,0.000758278
782,0.000649686
783,0.000613000
784,0.000758459
785,0.000641324
786,0.000616130
787,0.000741625
788,0.000626465
789,0.000607702
790,0.000716814
791,0.000632868
792,0.000610278
793,0.000743060
794,0.000627862
795,0.000604768
796,0.000742742
797,0.000644469
798,0.000618600
799,0.000769998
800,0.000636396
801,0.000617493
802,0.000763602
803,0.000665604
804,0.000613935
805,0.000736060
806,0.000625508
807,0.000622276
808,0.000751443
809,0.000628946
810,0.000604782
811,0.000750397
812,0.000644499
813,0.000614872
814,0.000714599
815,0.000615666
816,0.000596479
817,0.000699695
818,0.000623777
819,0.000596650
820,0.000687238
821,0.000616519
822,0.000597987
823,0.000696092
824,0.000611811
825,0.000590529
826,0.000715178
827,0.000607995
828,0.000589690
829,0.000674844
830,0.000596993
831,0.000586884
832,0.000691600
833,0.000600771
834,0.000577211
835,0.000666765
836,0.000593341
837,0.000574630
838,0.000685675
839,0.000604639
840,0.000586038
841,0.000681655
842,0.000593438
843,0.000587988
844,0.000675543
845,0.000592971
846,0.000580209
847,0.000705958
848,0.000590782
849,0.000603240
850,0.000702898
851,0.000589446
852,0.000567364
853,0.000677243
854,0.000584360
855,0.000560062
856,0.000675962
857,0.000594267
858,0.000571403
859,0.000655965
860,0.000577453
861,0.000574568
862,0.000683759
863,0.000582161
864,0.000565347
865,0.000674952
866,0.000580251
867,0.000563569
868,0.000673416
869,0.000591335
870,0.000571776
871,0.000674187
872,0.000585466
873,0.000579962
874,0.000670048
875,0.000576913
876,0.000567403
877,0.000677647
878,0.000581347
879,0.000563222
880,0.000700136
881,0.000580951
882,0.000560822
883,0.000681077
884,0.000582598
885,0.000566476
886,0.000667996
887,0.000584983
888,0.000572395
889,0.000669251
890,0.000583680
891,0.000568399
892,0.000691594
893,0.000586656
894,0.000563562
895,0.000691505
896,0.000585033
897,0.000567717
898,0.000671816
899,0.000579648
900,0.000567365
901,0.000665402
902,0.000587565
903,0.000566723
904,0.000668449
905,0.000592714
906,0.000564719
907,0.000661562
908,0.000578925
909,0.000566507
910,0.000656902
911,0.000581611
912,0.000567202
913,0.000702624
914,0.000574937
915,0.000565400
916,0.000685334
917,0.000581966
918,0.000560387
919,0.000672325
920,0.000583541
921,0.000561932
922,0.000646094
923,0.000578605
924,0.000562102
925,0.000684506
926,0.000578320
927,0.000562691
928,0.000660470
929,0.000571958
930,0.000550294
931,0.000678439
932,0.000570640
933,0.000552764
934,0.000688016
935,0.000580883
936,0.000566230
937,0.000724869
938,0.000581778
939,0.000561659
940,0.000666866
941,0.000588372
942,0.000618839
943,0.000706313
944,0.000583039
945,0.000560712
946,0.000666791
947,0.000580260
948,0.000567997
949,0.000687488
950,0.000581417
951,0.000557522
952,0.000646680
953,0.000564090
954,0.000561203
955,0.000680449
956,0.000565385
957,0.000558339
958,0.000668378
959,0.000564688
960,0.000562256
961,0.000640668
962,0.000571557
963,0.000555508
964,0.000656061
965,0.000551496
966,0.000555362
967,0.000633818
968,0.000546811
969,0.000539521
970,0.000658488
971,0.000554705
972,0.000540602
973,0.000619906
974,0.000555829
975,0.000562980
976,0.000659435
977,0.000559910
978,0.000539563
979,0.000635833
980,0.000549055
981,0.000540014
982,0.000677754
983,0.000536676
984,0.000525209
985,0.000620210
986,0.000546224
987,0.000537061
988,0.000627825
989,0.000552211
990,0.000550187
991,0.000676887
992,0.000549835
993,0.000527790
994,0.000635892
995,0.000539261
996,0.000523584
997,0.000629284
998,0.000549795
999,0.000531079
